"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","refurl","CONTMEDF.MEDF.","CONTMEDP.MEDPOS1.","CONTMEDP.MEDPOS2.","CONTMEDP.MEDPOS4.","CONTMEDAIUTARSI.MEDAMB.","CONTMEDN.MEDNEG1.","CONTMEDN.MEDNEG2.","CONTMEDN.MEDNEG3.","CONTMEDN2.MC1.","CONTMEDN2.MEDNEG4.","CONTINDF.INDF.","CONTINDVP.INDPOS1.","CONTINDVP.INDPOS2.","CONTINDVP.INDPOS3.","CONTINDVN.INDNEG1.","CONTINDVN.INDNEG2.","CONTINDVN.INDNEG3.","CONTDF.DF.","CONTDPOS.DPOS1.","CONTDPOS.DPOS2.","CONTDPOS.DPOS3.","CONTDNEG.DNEG1.","CONTDNEG.DNEG2.","CONTDNEG.DNEG3.","JMC0.JMC1.","JMC0.JMC2.","JMC0.JMC3.","JMC0.JMC4.","JMC0.JMC5.","JMC0.JMC6.","JMC0.JMC7.","JMC0.JMC8.","ROM0.ROM1.","ROM0.ROM2.","ROM0.ROM3.","ROM0.ROM4.","ATCOS0.ATCOS1.","ATCOS0.MC2.","ATCOS0.ATCOS2.","ATCOS0.ATCOS3.","ATCOS0.ATCOS4.","SCB0.SCB1.","SCB0.SCB2.","SCB0.SCB3.","SCB0.SCB4.","MIN0.THREAT1.","MIN0.THREAT2.","MIN0.THREAT3.","MIN0.THREAT4.","MIN0.THREAT5.","ONORE0.ONORE1.","ONORE0.ONORE2.","ONORE0.ONORE3.","ONORE0.ONORE4.","ONORE0.ONORE5.","ONORE0.ONORE6.","ONORE0.ONORE7.","ONORE0.ONORE8.","INT0.INT1.","INT0.INT2.","INT0.MC3.","INT0.INT3.","INT0.INT4.","METAATT.META1.","METAATT.META2.","METAATT.META3.","METAATT.META4.","CAMPCONTR1","CAMPCONTR2","SESSO","ETA","ISTR","Occupazione"
55,"2023-04-27 19:44:25",12,"it",399752724,"2023-04-27 19:32:12","2023-04-27 19:44:25","",2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,6,1,1,1,7,4,1,1,1,"A3","A6","A6","A3","A3",1,1,1,1,1,1,1,60,2,"Insegnante "
56,"2023-04-27 19:55:42",12,"it",1391738937,"2023-04-27 19:32:42","2023-04-27 19:55:42","",1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,1,3,1,4,1,1,1,1,1,1,1,1,1,5,7,1,1,7,4,7,4,7,4,4,4,7,4,7,4,4,"A4","A7","A6","A4","A7",4,4,4,5,1,1,0,77,4,"pensionato "
57,"",NA,"it",2067885215,"2023-04-27 19:33:22","2023-04-27 19:33:22","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
58,"",NA,"it",1529073684,"2023-04-27 19:34:27","2023-04-27 19:34:27","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
59,"",NA,"it",2061736552,"2023-04-27 19:34:34","2023-04-27 19:34:34","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
60,"",NA,"it",601309388,"2023-04-27 19:36:46","2023-04-27 19:36:46","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
61,"",5,"it",1903083744,"2023-04-27 19:37:19","2023-04-27 19:51:31","",7,1,1,2,3,7,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
62,"",6,"it",451998022,"2023-04-27 19:39:46","2023-04-27 19:53:11","",7,7,7,7,7,5,6,7,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
63,"",8,"it",1320960655,"2023-04-27 19:40:41","2023-04-27 19:52:04","",3,1,3,2,2,3,3,3,2,3,3,1,1,1,3,1,2,3,1,2,2,2,1,1,4,5,4,5,1,2,3,1,1,6,2,1,1,4,4,1,2,5,7,5,1,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
64,"",NA,"it",536915244,"2023-04-27 19:41:15","2023-04-27 19:41:15","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
65,"2023-04-27 19:49:44",12,"it",2017398695,"2023-04-27 19:41:39","2023-04-27 19:49:44","",4,2,5,4,6,3,4,4,2,6,3,5,6,6,7,6,6,2,1,2,2,7,6,6,4,6,1,1,2,3,2,2,7,5,1,6,1,4,2,1,1,7,7,6,2,1,5,7,7,5,1,5,1,1,7,4,5,5,"A4","A4","A6","A4","A1",1,1,1,1,1,1,1,29,4,"disoccupata "
66,"2023-04-27 19:49:40",12,"it",576724318,"2023-04-27 19:41:43","2023-04-27 19:49:40","",7,2,2,1,1,7,7,7,2,6,1,1,1,1,7,7,7,4,1,1,1,7,7,5,1,1,1,7,7,7,3,5,3,2,1,3,1,4,3,1,1,4,7,5,5,5,1,7,7,7,1,7,1,7,1,1,3,1,"A7","A7","A6","A1","A7",1,1,1,1,1,1,0,28,3,"Dipendente"
67,"2023-04-27 19:52:59",12,"it",1221268802,"2023-04-27 19:43:14","2023-04-27 19:52:59","",6,3,4,2,2,4,5,4,2,5,2,1,1,1,2,3,2,1,1,1,1,5,6,5,6,4,3,5,1,1,4,2,1,5,2,1,1,4,3,1,1,5,7,5,1,6,6,7,6,5,1,4,2,1,4,1,1,1,"A6","A4","A6","A4","A3",4,5,4,2,1,2,0,27,4,""
68,"",4,"it",821831587,"2023-04-27 19:44:59","2023-04-27 19:52:29","",4,2,1,1,2,5,4,5,2,7,7,1,3,1,7,3,1,5,2,2,1,5,7,1,1,5,4,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
69,"2023-04-27 20:13:42",12,"it",1525277188,"2023-04-27 19:45:33","2023-04-27 20:13:42","",4,3,4,5,1,5,7,6,2,7,1,1,1,1,1,1,1,1,1,1,1,7,5,7,5,3,4,7,2,7,7,4,1,1,1,3,1,4,3,1,1,5,7,5,1,6,6,7,6,7,4,5,4,2,4,1,4,2,"A7","A4","A6","A5","A3",1,1,1,1,1,1,1,27,3,"Studentessa "
70,"",NA,"it",1408973198,"2023-04-27 19:46:08","2023-04-27 19:46:08","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
71,"2023-04-27 20:21:33",12,"it",1546915201,"2023-04-27 19:49:56","2023-04-27 20:21:33","",4,4,4,4,4,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,7,1,1,1,1,1,1,"A7","A4","A6","A4","A4",1,1,1,1,1,1,0,32,4,""
72,"",NA,"it",751673,"2023-04-27 19:51:45","2023-04-27 19:51:45","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
73,"2023-04-27 20:19:48",12,"it",1957202855,"2023-04-27 19:53:09","2023-04-27 20:19:48","",4,3,4,3,3,6,5,5,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,1,6,3,2,1,6,5,5,1,4,3,1,1,7,7,6,1,7,7,7,7,7,3,5,5,3,6,4,6,4,"A6","A4","A6","A5","A4",2,1,2,2,1,2,0,25,4,"Dottorando "
74,"2023-04-27 20:07:06",12,"it",1796503600,"2023-04-27 19:54:49","2023-04-27 20:07:06","",7,3,6,3,2,2,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,4,1,4,5,5,7,4,4,4,4,4,7,7,7,1,7,7,7,4,7,4,7,4,7,7,7,5,4,"A7","A7","A6","A5","A3",4,4,4,4,1,1,0,54,2,""
75,"2023-04-27 20:15:34",12,"it",701828226,"2023-04-27 20:04:49","2023-04-27 20:15:34","",5,4,5,4,4,4,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,4,1,4,1,4,1,1,"A7","A2","A6","A1","A1",1,1,1,1,1,1,1,64,4,"Insegnante"
76,"",NA,"it",1964522482,"2023-04-27 20:05:42","2023-04-27 20:05:42","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
77,"2023-04-27 20:19:03",12,"it",469034131,"2023-04-27 20:07:28","2023-04-27 20:19:03","",3,1,1,1,1,3,4,3,2,5,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,2,1,6,5,1,1,4,1,1,1,7,7,7,1,7,6,7,7,7,1,2,1,2,5,1,1,1,"A7","A6","A6","A6","A7",1,1,1,1,1,1,1,23,3,"Studentessa "
78,"2023-04-27 20:22:29",12,"it",419599539,"2023-04-27 20:10:37","2023-04-27 20:22:29","",7,6,6,7,4,6,4,2,2,6,7,4,1,7,1,1,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,6,1,3,7,2,6,4,5,1,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,24,2,"Studentessa"
79,"2023-04-27 20:40:38",12,"it",865185797,"2023-04-27 20:11:33","2023-04-27 20:40:38","",4,3,2,3,3,6,6,6,2,6,4,1,1,1,4,7,6,4,1,1,2,6,3,2,3,4,4,3,2,3,5,5,1,1,4,1,1,4,2,1,1,6,7,6,1,7,6,7,7,7,1,1,1,2,2,1,1,1,"A6","A6","A5","A2","A5",1,2,1,1,1,1,1,25,2,"Studentessa "
80,"2023-04-27 20:40:07",12,"it",231320203,"2023-04-27 20:16:39","2023-04-27 20:40:07","",3,4,3,7,1,7,7,3,2,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,3,1,1,1,1,3,2,3,1,1,1,4,5,1,1,7,7,7,7,6,4,5,5,7,1,7,2,6,1,4,1,4,"A7","A7","A6","A1","A1",1,1,1,1,1,1,1,56,2,"Disoccupata"
81,"2023-04-27 20:30:30",12,"it",136079284,"2023-04-27 20:18:50","2023-04-27 20:30:30","",7,2,3,2,3,7,5,4,3,5,3,4,4,5,5,3,3,4,5,6,4,2,6,2,1,4,1,2,1,2,2,2,1,1,1,1,1,4,1,1,1,7,7,7,1,7,6,5,7,7,1,1,2,4,1,1,4,4,"A7","A7","A6","A7","A6",1,4,1,1,1,1,1,45,3,"Consulente Giuridico "
82,"2023-04-27 20:37:04",12,"it",1111175449,"2023-04-27 20:23:00","2023-04-27 20:37:04","",5,5,5,5,5,6,6,6,2,6,2,1,1,3,1,1,1,1,1,1,1,1,3,1,6,5,1,1,1,3,1,6,1,7,2,2,1,4,1,1,1,5,7,7,1,6,7,7,4,6,1,5,1,1,1,2,1,1,"A7","A6","A6","A4","A5",4,4,5,5,1,1,1,24,3,"Studente"
83,"2023-04-27 21:17:57",12,"it",1041634586,"2023-04-27 20:24:38","2023-04-27 21:17:57","",2,2,2,2,2,2,2,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,7,1,7,7,7,1,7,1,"A7","A7","A6","A7","A7",1,7,1,1,1,1,1,48,1,"Titolare d'azienda "
84,"",0,"it",384080626,"2023-04-27 20:25:58","2023-04-27 20:26:39","",1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
85,"2023-04-27 20:41:24",12,"it",2053467248,"2023-04-27 20:26:37","2023-04-27 20:41:24","",6,1,1,1,1,7,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,7,1,7,5,5,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,4,7,1,1,1,"A7","A6","A6","A7","A7",1,1,1,1,2,2,1,52,2,"Imprenditrice agrituristica"
86,"2023-04-27 20:37:02",12,"it",1318812486,"2023-04-27 20:26:37","2023-04-27 20:37:02","",5,5,5,5,4,3,2,5,2,4,2,2,1,4,2,4,3,1,1,1,1,6,1,1,1,5,3,5,2,3,1,2,1,2,4,1,2,4,3,1,1,6,6,4,1,6,7,7,7,7,1,2,2,3,3,1,1,1,"A7","A5","A6","A5","A5",4,5,4,4,1,2,1,24,3,"Studentessa"
87,"2023-04-27 20:37:06",12,"it",850289612,"2023-04-27 20:30:33","2023-04-27 20:37:06","",2,4,4,5,3,4,4,4,2,6,1,1,3,1,1,2,3,1,1,1,1,1,1,1,4,5,1,3,1,4,3,2,2,5,4,1,1,4,1,1,1,6,7,7,2,7,6,7,7,6,2,2,3,2,1,1,1,2,"A7","A6","A6","A6","A7",4,5,5,5,1,1,1,25,4,"Farmacista"
88,"",NA,"it",1117066587,"2023-04-27 20:30:45","2023-04-27 20:30:45","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
89,"2023-04-27 20:43:09",12,"it",1712995105,"2023-04-27 20:31:07","2023-04-27 20:43:09","",3,7,7,7,6,7,7,7,2,7,3,2,2,4,1,1,1,1,1,1,1,1,1,1,5,1,6,1,1,1,2,1,4,6,6,4,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,2,2,2,2,2,1,1,"A6","A1","A6","A1","A1",1,1,1,1,1,1,1,24,4,"Marketing Manager"
90,"",1,"it",772221698,"2023-04-27 20:31:31","2023-04-27 20:33:36","",5,1,2,1,1,7,7,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
91,"2023-04-27 20:49:45",12,"it",312907607,"2023-04-27 20:32:40","2023-04-27 20:49:45","",6,4,4,4,4,6,6,6,2,7,2,1,2,1,1,2,1,1,1,1,1,1,1,1,4,7,5,4,3,7,5,6,1,1,2,1,1,4,2,1,1,5,7,7,2,6,6,7,7,4,1,4,1,2,7,2,1,2,"A4","A1","A6","A4","A1",1,1,1,1,1,1,1,53,2,"Disoccupata "
92,"",NA,"it",1185144460,"2023-04-27 20:36:49","2023-04-27 20:36:49","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
93,"2023-04-27 20:56:51",12,"it",1469867598,"2023-04-27 20:36:53","2023-04-27 20:56:51","",1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,7,1,1,1,1,1,1,"A3","A4","A6","A2","A3",1,1,1,1,1,1,0,25,1,""
94,"2023-04-27 20:46:50",12,"it",1149460846,"2023-04-27 20:37:06","2023-04-27 20:46:50","",3,2,2,2,4,5,5,5,2,6,3,1,1,1,3,2,5,2,1,1,1,4,3,2,3,5,2,5,1,1,2,3,2,5,3,1,1,4,1,1,1,6,7,6,2,6,6,7,6,7,1,1,1,3,2,1,1,1,"A7","A5","A6","A5","A4",1,1,1,1,1,1,1,25,4,"Assistente all’autonomia "
95,"2023-04-27 20:50:43",12,"it",2052742167,"2023-04-27 20:37:07","2023-04-27 20:50:43","",3,3,3,3,2,3,3,3,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,3,4,3,3,3,4,2,4,4,6,2,1,1,4,1,1,1,6,7,3,1,6,7,7,5,6,1,4,1,4,1,1,1,1,"A7","A6","A6","A6","A6",2,2,2,1,1,1,1,23,2,"Studentessa"
96,"2023-04-27 20:45:15",12,"it",2120164520,"2023-04-27 20:37:18","2023-04-27 20:45:15","",1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,3,3,3,3,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,4,1,7,1,7,6,2,1,1,"A2","A3","A6","A1","A3",1,1,1,1,1,1,1,25,2,"Scuola"
97,"2023-04-27 21:04:09",12,"it",1028460191,"2023-04-27 20:37:23","2023-04-27 21:04:09","",2,1,1,1,1,4,2,5,2,6,3,1,1,3,1,3,1,2,1,1,1,2,2,2,2,2,4,3,1,2,1,2,1,7,5,1,2,4,1,1,1,4,7,4,1,7,6,6,6,7,1,4,1,2,3,1,1,1,"A5","A5","A6","A1","A5",2,2,2,2,1,1,0,45,4,""
98,"",NA,"it",441138848,"2023-04-27 20:37:27","2023-04-27 20:37:27","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
99,"2023-04-27 20:47:52",12,"it",528063287,"2023-04-27 20:38:18","2023-04-27 20:47:52","",5,4,4,2,5,4,4,4,2,5,1,1,1,1,1,1,2,1,1,1,1,4,4,4,1,2,3,3,1,1,1,2,1,1,3,1,1,4,1,1,1,7,7,7,2,7,7,7,7,7,1,2,1,4,4,1,1,1,"A7","A6","A6","A2","A2",1,4,3,3,1,1,1,20,2,"Studentessa universitaria "
100,"2023-04-27 20:45:19",12,"it",297889693,"2023-04-27 20:39:20","2023-04-27 20:45:19","",4,4,4,7,5,5,5,5,2,7,7,7,3,3,5,5,3,7,1,1,1,7,7,4,4,1,1,1,1,1,1,1,7,7,7,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,7,1,7,7,4,1,7,"A7","A7","A6","A7","A7",4,4,4,4,1,1,0,23,2,"Studente"
101,"",NA,"it",1022288030,"2023-04-27 20:39:26","2023-04-27 20:39:26","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
102,"2023-04-27 20:50:03",12,"it",457918794,"2023-04-27 20:39:59","2023-04-27 20:50:03","",6,1,1,1,1,7,7,7,2,7,1,1,1,2,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,3,1,1,3,1,1,1,"A7","A7","A6","A7","A7",5,5,5,5,1,2,0,32,3,"Infermiere "
103,"2023-04-27 21:00:02",12,"it",437895762,"2023-04-27 20:41:13","2023-04-27 21:00:02","",4,4,2,2,3,5,6,5,2,5,7,7,7,7,2,5,6,7,7,4,4,1,1,1,3,6,5,2,2,4,3,1,5,7,1,1,1,4,2,1,1,1,7,2,3,6,4,7,5,7,1,1,2,1,6,1,4,1,"A7","A1","A6","A2","A2",1,1,1,1,1,1,0,23,2,"Studente"
104,"2023-04-27 20:50:41",12,"it",692254743,"2023-04-27 20:42:04","2023-04-27 20:50:41","",3,2,2,1,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,5,1,2,5,1,1,1,"A7","A7","A6","A7","A7",5,5,5,5,1,1,1,42,4,"Insegnante "
105,"2023-04-27 20:51:20",12,"it",1273476061,"2023-04-27 20:42:06","2023-04-27 20:51:20","",7,6,4,3,6,5,4,7,2,7,5,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,5,2,7,6,6,5,7,7,6,2,4,3,1,1,7,7,7,4,7,6,7,7,7,1,3,1,3,4,1,1,1,"A7","A5","A6","A1","A3",1,1,1,1,1,1,1,28,3,"Impiegata "
106,"2023-04-27 20:53:08",12,"it",741665864,"2023-04-27 20:42:53","2023-04-27 20:53:08","",5,1,1,1,3,4,5,1,2,6,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A5","A7",1,1,1,1,1,1,1,23,2,"Studentessa universitaria"
107,"2023-04-27 21:17:47",12,"it",1142525968,"2023-04-27 20:45:20","2023-04-27 21:17:47","",3,4,3,4,3,4,4,4,2,5,3,5,1,4,2,1,3,1,1,1,1,1,1,1,3,3,4,4,1,3,1,2,1,3,3,1,1,4,1,1,1,6,6,6,2,7,7,7,6,5,1,2,1,2,1,1,1,1,"A7","A6","A6","A4","A4",3,5,5,4,1,2,0,29,2,""
108,"2023-04-27 21:04:27",12,"it",1858632451,"2023-04-27 20:46:55","2023-04-27 21:04:27","",5,1,5,1,1,5,5,6,2,7,2,1,1,1,2,1,3,2,1,1,1,6,1,4,2,4,1,1,1,1,1,3,1,1,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,1,1,4,1,4,1,1,1,4,"A4","A7","A6","A1","A1",2,3,4,3,1,1,1,49,2,"Casalinga "
109,"2023-04-27 21:02:38",12,"it",760375782,"2023-04-27 20:47:30","2023-04-27 21:02:38","",4,2,4,2,1,7,7,7,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,4,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,4,1,2,7,4,1,1,"A7","A7","A6","A1","A5",1,7,1,1,1,1,1,25,4,"Lavorat*"
110,"",2,"it",1551086415,"2023-04-27 20:48:45","2023-04-27 20:56:40","",1,7,7,1,1,1,1,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
111,"",10,"it",342304278,"2023-04-27 20:49:45","2023-04-27 20:57:53","",1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,7,1,7,1,5,1,4,1,4,1,7,5,7,5,1,1,4,4,1,1,7,7,7,4,7,7,7,7,7,1,4,1,4,5,4,1,4,"A1","A1","A6","A1","A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
112,"",NA,"it",1005019793,"2023-04-27 20:50:27","2023-04-27 20:50:27","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
